id	parentSeq	childSeq	strand	pStart	pEnd	cStart	cEnd	method
8142	3601	13070	0	32339	37017	1	360	AUGUSTUS
8143	3605	13071	0	2373	4592	1	607	AUGUSTUS
8144	3606	13072	1	3516	8771	1	756	AUGUSTUS
8145	3606	13073	1	9276	10430	1	256	AUGUSTUS
8146	3606	13074	1	11216	12117	1	205	AUGUSTUS
8147	3606	13075	1	12806	14769	1	394	AUGUSTUS
8148	3607	13076	1	2	4163	1	605	AUGUSTUS
8149	3608	13077	0	2032	4357	1	203	AUGUSTUS
8150	3608	13078	0	10398	12597	1	216	AUGUSTUS
8151	3608	13079	0	13371	24437	1	294	AUGUSTUS
8152	3609	13080	1	406	1013	1	113	AUGUSTUS
8153	3612	13081	1	1696	8028	1	1120	AUGUSTUS
8154	3612	13082	0	8927	12607	1	252	AUGUSTUS
8155	3612	13083	1	14396	23208	1	1730	AUGUSTUS
8156	3613	13084	1	126	3011	1	390	AUGUSTUS
8157	3613	13085	1	4186	9297	1	1308	AUGUSTUS
8158	3615	13086	0	1	3667	1	1021	AUGUSTUS
8159	3615	13087	0	4928	5857	1	180	AUGUSTUS
8160	3615	13088	0	6135	9357	1	742	AUGUSTUS
8161	3615	13089	0	9988	12527	1	738	AUGUSTUS
8162	3616	13090	0	1	1007	1	185	AUGUSTUS
8163	3616	13091	1	1936	2831	1	148	AUGUSTUS
8164	3616	13092	1	12106	17095	1	817	AUGUSTUS
8165	3617	13093	0	1	477	1	111	AUGUSTUS
8166	3617	13094	1	956	7657	1	1120	AUGUSTUS
8167	3618	13095	1	1	5186	1	1115	AUGUSTUS
8168	3619	13096	0	2147	3687	1	152	AUGUSTUS
8169	3619	13097	1	3936	11735	1	1634	AUGUSTUS
8170	3619	13098	1	12646	14687	1	205	AUGUSTUS
8171	3620	13099	0	1680	3577	1	123	AUGUSTUS
8172	3621	13100	1	2	5308	1	788	AUGUSTUS
8173	3622	13101	1	2	5143	1	1463	AUGUSTUS
8174	3622	13102	1	5926	9465	1	972	AUGUSTUS
8175	3622	13103	0	10293	12207	1	115	AUGUSTUS
8176	3622	13104	0	13634	17797	1	276	AUGUSTUS
8177	3623	13105	0	1	4897	1	1082	AUGUSTUS
8178	3623	13106	0	5571	6759	1	290	AUGUSTUS
8179	3624	13107	1	1	4313	1	462	AUGUSTUS
8180	3624	13108	0	7724	11117	1	1001	AUGUSTUS
8181	3624	13109	1	13586	15579	1	226	AUGUSTUS
8182	3626	13110	1	1	11061	1	1218	AUGUSTUS
8183	3626	13111	0	14890	19797	1	201	AUGUSTUS
8184	3626	13112	1	20206	23194	1	492	AUGUSTUS
8185	3626	13113	0	23981	25867	1	250	AUGUSTUS
8186	3627	13114	0	2904	6957	1	568	AUGUSTUS
8187	3627	13115	0	8607	9360	1	166	AUGUSTUS
8188	3628	13116	0	1	3232	1	825	AUGUSTUS
8189	3629	13117	1	557	5061	1	713	AUGUSTUS
8190	3629	13118	0	5907	8257	1	175	AUGUSTUS
8191	3630	13119	0	1989	4797	1	619	AUGUSTUS
8192	3630	13120	1	5676	7978	1	618	AUGUSTUS
8193	3630	13121	0	10011	12197	1	458	AUGUSTUS
8194	3630	13122	0	12502	15007	1	713	AUGUSTUS
8195	3630	13123	1	16096	19371	1	871	AUGUSTUS
8196	3631	13124	0	1	6317	1	561	AUGUSTUS
8197	3631	13125	0	7686	9507	1	413	AUGUSTUS
8198	3632	13126	1	2	6093	1	939	AUGUSTUS
8199	3632	13127	0	6723	11037	1	423	AUGUSTUS
8200	3633	13128	1	2	1931	1	546	AUGUSTUS
8201	3633	13129	0	1935	4837	1	748	AUGUSTUS
8202	3633	13130	1	7186	10358	1	1034	AUGUSTUS
8203	3634	13131	1	2	1198	1	375	AUGUSTUS
8204	3634	13132	1	1806	5896	1	995	AUGUSTUS
8205	3635	13133	1	1	2274	1	306	AUGUSTUS
8206	3635	13134	1	10246	10946	1	115	AUGUSTUS
8207	3635	13135	1	11036	11846	1	246	AUGUSTUS
8208	3636	13136	1	10	6814	1	1820	AUGUSTUS
8209	3637	13137	0	1057	5797	1	1187	AUGUSTUS
8210	3637	13138	0	8093	11547	1	763	AUGUSTUS
8211	3637	13139	1	11646	18058	1	1083	AUGUSTUS
8212	3637	13140	0	18353	21877	1	243	AUGUSTUS
8213	3637	13141	0	26366	30078	1	813	AUGUSTUS
8214	3639	13142	1	386	12664	1	1623	AUGUSTUS
8215	3639	13143	0	13764	14727	1	216	AUGUSTUS
8216	3639	13144	0	15113	17477	1	365	AUGUSTUS
8217	3640	13145	0	1	1457	1	280	AUGUSTUS
8218	3640	13146	0	1566	8787	1	479	AUGUSTUS
8219	3640	13147	0	9244	9977	1	164	AUGUSTUS
8220	3641	13148	0	3327	4007	1	195	AUGUSTUS
8221	3641	13149	1	4776	8875	1	1009	AUGUSTUS
8222	3641	13150	1	10136	15670	1	1295	AUGUSTUS
8223	3641	13151	1	15866	18462	1	470	AUGUSTUS
8224	3641	13152	1	19926	20636	1	114	AUGUSTUS
8225	3641	13153	0	21384	27457	1	1270	AUGUSTUS
8226	3642	13154	0	1	8167	1	1730	AUGUSTUS
8227	3642	13155	1	8506	9120	1	118	AUGUSTUS
8228	3643	13156	1	1	14786	1	1800	AUGUSTUS
8229	3644	13157	0	1	4887	1	1163	AUGUSTUS
8230	3644	13158	0	7266	11327	1	951	AUGUSTUS
8231	3645	13159	1	1526	6230	1	389	AUGUSTUS
8232	3647	13160	1	1	2223	1	262	AUGUSTUS
8233	3647	13161	0	7177	8447	1	281	AUGUSTUS
8234	3647	13162	0	8540	13967	1	1270	AUGUSTUS
8235	3647	13163	0	14198	21097	1	987	AUGUSTUS
8236	3648	13164	1	2	2552	1	181	AUGUSTUS
8237	3649	13165	0	250	1127	1	143	AUGUSTUS
8238	3649	13166	1	1536	4187	1	622	AUGUSTUS
8239	3649	13167	1	5546	7670	1	668	AUGUSTUS
8240	3650	13168	1	1216	2792	1	399	AUGUSTUS
8241	3651	13169	0	1	4697	1	884	AUGUSTUS
8242	3652	13170	0	512	6007	1	633	AUGUSTUS
8243	3652	13171	1	6186	10619	1	755	AUGUSTUS
8244	3654	13172	0	9323	11237	1	247	AUGUSTUS
8245	3655	13173	1	1606	15524	1	1928	AUGUSTUS
8246	3656	13174	1	7226	12315	1	927	AUGUSTUS
8247	3656	13175	1	12396	13909	1	422	AUGUSTUS
8248	3656	13176	1	14776	18196	1	783	AUGUSTUS
8249	3656	13177	0	29730	39927	1	1464	AUGUSTUS
8250	3656	13178	0	42797	43907	1	162	AUGUSTUS
8251	3656	13179	0	43993	45602	1	391	AUGUSTUS
8252	3657	13180	0	3414	4182	1	195	AUGUSTUS
8253	3658	13181	1	416	1936	1	291	AUGUSTUS
8254	3658	13182	1	2036	5043	1	908	AUGUSTUS
8255	3658	13183	1	6626	7254	1	122	AUGUSTUS
8256	3659	13184	1	148	1491	1	140	AUGUSTUS
8257	3659	13185	0	1804	4864	1	649	AUGUSTUS
8258	3660	13186	0	538	4397	1	552	AUGUSTUS
8259	3660	13187	0	5488	9187	1	1032	AUGUSTUS
8260	3660	13188	0	10451	17387	1	1665	AUGUSTUS
8261	3660	13189	0	18516	22467	1	775	AUGUSTUS
8262	3660	13190	1	27336	28131	1	137	AUGUSTUS
8263	3661	13191	0	361	1937	1	107	AUGUSTUS
8264	3661	13192	0	2129	3227	1	205	AUGUSTUS
8265	3664	13193	1	2076	8799	1	1072	AUGUSTUS
8266	3665	13194	0	4098	9257	1	812	AUGUSTUS
8267	3666	13195	0	1	657	1	166	AUGUSTUS
8268	3666	13196	0	754	2387	1	316	AUGUSTUS
8269	3666	13197	1	3666	9044	1	751	AUGUSTUS
8270	3666	13198	0	11958	16097	1	763	AUGUSTUS
8271	3667	13199	0	1	7457	1	801	AUGUSTUS
8272	3667	13200	1	8636	10662	1	331	AUGUSTUS
8273	3667	13201	0	10938	13097	1	279	AUGUSTUS
8274	3668	13202	0	92	1617	1	111	AUGUSTUS
8275	3668	13203	0	2600	6930	1	1359	AUGUSTUS
8276	3669	13204	1	586	4535	1	478	AUGUSTUS
8277	3671	13205	1	39	8163	1	1310	AUGUSTUS
8278	3671	13206	1	8256	9549	1	367	AUGUSTUS
8279	3673	13207	0	1	1947	1	570	AUGUSTUS
8280	3673	13208	0	2043	3747	1	406	AUGUSTUS
8281	3673	13209	0	5996	7907	1	167	AUGUSTUS
8282	3674	13210	1	1716	14814	1	725	AUGUSTUS
8283	3674	13211	1	15416	16442	1	116	AUGUSTUS
8284	3675	13212	0	1055	3667	1	691	AUGUSTUS
8285	3675	13213	0	3727	5507	1	131	AUGUSTUS
8286	3677	13214	1	1	10130	1	236	AUGUSTUS
8287	3678	13215	1	44	4782	1	1169	AUGUSTUS
8288	3679	13216	1	1	6151	1	203	AUGUSTUS
8289	3680	13217	0	3400	6047	1	400	AUGUSTUS
8290	3681	13218	0	1	7757	1	1704	AUGUSTUS
8291	3682	13219	0	1	6547	1	1220	AUGUSTUS
8292	3683	13220	1	176	11139	1	458	AUGUSTUS
8293	3684	13221	0	1	7647	1	371	AUGUSTUS
8294	3684	13222	0	12161	14277	1	542	AUGUSTUS
8295	3684	13223	0	14344	16527	1	406	AUGUSTUS
8296	3684	13224	0	16971	19487	1	390	AUGUSTUS
8297	3685	13225	0	1	527	1	162	AUGUSTUS
8298	3685	13226	0	580	2457	1	594	AUGUSTUS
8299	3685	13227	0	3555	7497	1	1027	AUGUSTUS
8300	3686	13228	0	10604	13447	1	650	AUGUSTUS
8301	3687	13229	1	2	2613	1	161	AUGUSTUS
8302	3687	13230	1	6606	8796	1	429	AUGUSTUS
8303	3688	13231	1	1026	3461	1	667	AUGUSTUS
8304	3689	13232	0	1	1567	1	484	AUGUSTUS
8305	3689	13233	1	2406	3329	1	212	AUGUSTUS
8306	3689	13234	0	3514	7137	1	322	AUGUSTUS
8307	3690	13235	1	2404	7457	1	700	AUGUSTUS
8308	3690	13236	0	7956	11327	1	436	AUGUSTUS
8309	3691	13237	0	2566	5267	1	613	AUGUSTUS
8310	3691	13238	0	5423	9147	1	861	AUGUSTUS
8311	3692	13239	0	1338	7047	1	1555	AUGUSTUS
8312	3693	13240	1	2	1523	1	429	AUGUSTUS
8313	3693	13241	0	2275	11407	1	613	AUGUSTUS
8314	3694	13242	1	2676	7879	1	181	AUGUSTUS
8315	3695	13243	0	1	2397	1	226	AUGUSTUS
8316	3695	13244	0	3918	7604	1	1020	AUGUSTUS
8317	3696	13245	0	888	6417	1	1206	AUGUSTUS
8318	3696	13246	0	6930	14407	1	1362	AUGUSTUS
8319	3696	13247	0	14457	15437	1	288	AUGUSTUS
8320	3696	13248	0	16236	20047	1	953	AUGUSTUS
8321	3697	13249	0	1	2247	1	274	AUGUSTUS
8322	3697	13250	1	2596	5271	1	560	AUGUSTUS
8323	3697	13251	0	5294	12567	1	178	AUGUSTUS
8324	3697	13252	1	14596	15692	1	129	AUGUSTUS
8325	3697	13253	0	17116	23336	1	1859	AUGUSTUS
8326	3698	13254	1	2	2218	1	549	AUGUSTUS
8327	3698	13255	0	3680	7307	1	659	AUGUSTUS
8328	3698	13256	0	7772	12037	1	1179	AUGUSTUS
8329	3698	13257	0	12163	14997	1	647	AUGUSTUS
8330	3699	13258	1	1784	3536	1	462	AUGUSTUS
8331	3699	13259	1	3846	8349	1	1166	AUGUSTUS
8332	3699	13260	1	9686	19104	1	842	AUGUSTUS
8333	3699	13261	1	19206	20867	1	441	AUGUSTUS
8334	3700	13262	1	2374	10235	1	1043	AUGUSTUS
8335	3700	13263	1	14616	16725	1	350	AUGUSTUS
8336	3701	13264	1	1	5047	1	799	AUGUSTUS
8337	3701	13265	0	6806	12417	1	1100	AUGUSTUS
8338	3702	13266	0	1	7637	1	999	AUGUSTUS
8339	3702	13267	0	11183	19177	1	437	AUGUSTUS
8340	3702	13268	1	20266	27325	1	1810	AUGUSTUS
8341	3702	13269	0	29416	31587	1	260	AUGUSTUS
8342	3702	13270	0	33073	33757	1	107	AUGUSTUS
8343	3703	13271	1	1	1515	1	166	AUGUSTUS
8344	3703	13272	0	3013	6697	1	608	AUGUSTUS
8345	3704	13273	1	696	10849	1	643	AUGUSTUS
8346	3705	13274	1	1	7143	1	778	AUGUSTUS
8347	3707	13275	0	1	3407	1	790	AUGUSTUS
8348	3707	13276	0	3464	4487	1	128	AUGUSTUS
8349	3708	13277	1	2	6185	1	1310	AUGUSTUS
8350	3709	13278	1	1820	7417	1	1040	AUGUSTUS
8351	3710	13279	1	2	3058	1	959	AUGUSTUS
8352	3711	13280	1	1	2829	1	475	AUGUSTUS
8353	3712	13281	1	1010	3800	1	919	AUGUSTUS
8354	3712	13282	1	3866	7180	1	904	AUGUSTUS
8355	3713	13283	0	1	1027	1	292	AUGUSTUS
8356	3713	13284	1	1346	8533	1	1952	AUGUSTUS
8357	3713	13285	1	9666	13007	1	1017	AUGUSTUS
8358	3715	13286	0	1	2187	1	601	AUGUSTUS
8359	3715	13287	0	2247	3407	1	261	AUGUSTUS
8360	3715	13288	0	4991	12117	1	1736	AUGUSTUS
8361	3716	13289	1	1	6646	1	938	AUGUSTUS
8362	3716	13290	1	6716	8263	1	437	AUGUSTUS
8363	3716	13291	0	9750	12017	1	112	AUGUSTUS
8364	3716	13292	1	12356	17743	1	917	AUGUSTUS
8365	3716	13293	1	18636	20542	1	373	AUGUSTUS
8366	3717	13294	0	2188	4707	1	719	AUGUSTUS
8367	3717	13295	0	4819	6277	1	292	AUGUSTUS
8368	3717	13296	1	11336	15259	1	184	AUGUSTUS
8369	3718	13297	1	1	2695	1	151	AUGUSTUS
8370	3719	13298	0	1	4867	1	466	AUGUSTUS
8371	3719	13299	1	6026	16800	1	1816	AUGUSTUS
8372	3720	13300	1	11	5485	1	1140	AUGUSTUS
8373	3721	13301	1	2	4071	1	1207	AUGUSTUS
8374	3722	13302	0	1	3667	1	730	AUGUSTUS
8375	3722	13303	0	3773	4467	1	130	AUGUSTUS
8376	3722	13304	1	5516	6728	1	242	AUGUSTUS
8377	3722	13305	1	7086	9702	1	513	AUGUSTUS
8378	3724	13306	1	44	5602	1	1050	AUGUSTUS
8379	3725	13307	1	2	5236	1	1470	AUGUSTUS
8380	3726	13308	1	516	1520	1	118	AUGUSTUS
8381	3726	13309	1	1796	2204	1	106	AUGUSTUS
8382	3727	13310	0	3088	4087	1	178	AUGUSTUS
8383	3728	13311	0	1	2553	1	806	AUGUSTUS
8384	3729	13312	1	1	2812	1	377	AUGUSTUS
8385	3729	13313	1	2956	4913	1	607	AUGUSTUS
8386	3730	13314	0	1	727	1	152	AUGUSTUS
8387	3730	13315	1	7696	10020	1	543	AUGUSTUS
8388	3731	13316	0	1	8797	1	604	AUGUSTUS
8389	3732	13317	1	1286	6500	1	1110	AUGUSTUS
8390	3732	13318	1	7966	13617	1	580	AUGUSTUS
8391	3733	13319	1	2	4003	1	361	AUGUSTUS
8392	3733	13320	0	5060	9847	1	907	AUGUSTUS
8393	3733	13321	0	10856	12437	1	398	AUGUSTUS
8394	3733	13322	0	12529	15517	1	361	AUGUSTUS
8395	3733	13323	1	15686	18294	1	459	AUGUSTUS
8396	3733	13324	0	18771	20697	1	215	AUGUSTUS
8397	3733	13325	1	20796	21438	1	104	AUGUSTUS
8398	3734	13326	0	2557	8087	1	189	AUGUSTUS
8399	3734	13327	1	8796	21048	1	1972	AUGUSTUS
8400	3735	13328	1	677	1821	1	325	AUGUSTUS
8401	3735	13329	1	2066	3549	1	460	AUGUSTUS
8402	3736	13330	1	741	11530	1	880	AUGUSTUS
8403	3736	13331	1	11916	15357	1	680	AUGUSTUS
8404	3736	13332	1	15906	16734	1	199	AUGUSTUS
8405	3736	13333	1	17766	21302	1	947	AUGUSTUS
8406	3737	13334	1	1	5541	1	784	AUGUSTUS
8407	3737	13335	1	6656	11297	1	886	AUGUSTUS
8408	3738	13336	1	2426	8272	1	645	AUGUSTUS
8409	3738	13337	1	8626	10271	1	378	AUGUSTUS
8410	3738	13338	0	10543	13717	1	680	AUGUSTUS
8411	3738	13339	0	16217	17517	1	205	AUGUSTUS
8412	3738	13340	0	17572	29817	1	1809	AUGUSTUS
8413	3740	13341	1	2	4041	1	1121	AUGUSTUS
8414	3741	13342	1	1156	3073	1	433	AUGUSTUS
8415	3741	13343	1	3246	9283	1	1144	AUGUSTUS
8416	3742	13344	1	1	3808	1	1134	AUGUSTUS
8417	3743	13345	1	1	2368	1	349	AUGUSTUS
8418	3743	13346	0	5886	9067	1	618	AUGUSTUS
8419	3744	13347	0	1319	1837	1	112	AUGUSTUS
8420	3745	13348	1	1706	4626	1	670	AUGUSTUS
8421	3745	13349	0	11086	15677	1	1451	AUGUSTUS
8422	3746	13350	0	1	5797	1	783	AUGUSTUS
8423	3746	13351	1	6006	6617	1	111	AUGUSTUS
8424	3746	13352	1	6886	9542	1	739	AUGUSTUS
8425	3747	13353	0	1	1937	1	578	AUGUSTUS
8426	3747	13354	0	2746	4137	1	171	AUGUSTUS
8427	3748	13355	0	125	1457	1	307	AUGUSTUS
8428	3748	13356	0	2720	3537	1	143	AUGUSTUS
8429	3748	13357	0	3618	9147	1	622	AUGUSTUS
8430	3748	13358	1	9416	18452	1	235	AUGUSTUS
8431	3749	13359	1	646	1804	1	311	AUGUSTUS
8432	3749	13360	0	9713	11537	1	168	AUGUSTUS
8433	3750	13361	0	1	3167	1	880	AUGUSTUS
8434	3751	13362	1	13	1362	1	380	AUGUSTUS
8435	3751	13363	0	3102	6727	1	440	AUGUSTUS
8436	3751	13364	1	6946	15405	1	1649	AUGUSTUS
8437	3753	13365	1	2	597	1	126	AUGUSTUS
8438	3753	13366	0	1504	5927	1	313	AUGUSTUS
8439	3753	13367	0	6000	8607	1	573	AUGUSTUS
8440	3753	13368	1	9766	10401	1	130	AUGUSTUS
8441	3753	13369	0	10448	11327	1	216	AUGUSTUS
8442	3754	13370	0	1064	8567	1	213	AUGUSTUS
8443	3754	13371	1	12766	14458	1	369	AUGUSTUS
8444	3755	13372	0	655	2257	1	408	AUGUSTUS
8445	3756	13373	1	1776	4729	1	546	AUGUSTUS
8446	3756	13374	1	7586	10423	1	470	AUGUSTUS
8447	3756	13375	0	12392	17747	1	569	AUGUSTUS
8448	3756	13376	1	18746	29696	1	1071	AUGUSTUS
8449	3757	13377	0	5727	14587	1	1372	AUGUSTUS
8450	3758	13378	1	2556	10420	1	1515	AUGUSTUS
8451	3759	13379	0	1	2897	1	147	AUGUSTUS
8452	3759	13380	0	4560	8427	1	768	AUGUSTUS
8453	3759	13381	1	8526	9488	1	211	AUGUSTUS
8454	3759	13382	1	9806	10893	1	139	AUGUSTUS
8455	3759	13383	1	10966	13545	1	754	AUGUSTUS
8456	3759	13384	0	13757	17707	1	787	AUGUSTUS
8457	3760	13385	0	1292	3216	1	588	AUGUSTUS
8458	3762	13386	0	1	2167	1	640	AUGUSTUS
8459	3762	13387	0	2270	9207	1	313	AUGUSTUS
8460	3762	13388	1	9716	18346	1	1544	AUGUSTUS
8461	3763	13389	0	1686	3917	1	524	AUGUSTUS
8462	3763	13390	1	7806	9320	1	112	AUGUSTUS
8463	3764	13391	1	2	3232	1	155	AUGUSTUS
8464	3765	13392	0	1	5897	1	535	AUGUSTUS
8465	3766	13393	0	1	3217	1	795	AUGUSTUS
8466	3766	13394	1	4206	8392	1	949	AUGUSTUS
8467	3767	13395	1	126	4107	1	889	AUGUSTUS
8468	3767	13396	0	4532	7377	1	762	AUGUSTUS
8469	3768	13397	1	2496	5433	1	733	AUGUSTUS
8470	3768	13398	1	7116	10040	1	703	AUGUSTUS
8471	3769	13399	0	2883	5060	1	213	AUGUSTUS
8472	3770	13400	0	1	8797	1	1766	AUGUSTUS
8473	3770	13401	1	8896	10174	1	309	AUGUSTUS
8474	3771	13402	1	1	4682	1	1054	AUGUSTUS
8475	3771	13403	0	8686	17677	1	2059	AUGUSTUS
8476	3771	13404	0	17747	19327	1	429	AUGUSTUS
8477	3771	13405	1	19456	20656	1	260	AUGUSTUS
8478	3771	13406	0	22360	30907	1	1884	AUGUSTUS
8479	3771	13407	0	31792	34037	1	109	AUGUSTUS
8480	3771	13408	0	34695	38487	1	896	AUGUSTUS
8481	3772	13409	0	3627	8507	1	1448	AUGUSTUS
8482	3772	13410	0	8768	10417	1	237	AUGUSTUS
8483	3773	13411	0	1	6057	1	478	AUGUSTUS
8484	3773	13412	1	8886	15454	1	1315	AUGUSTUS
8485	3774	13413	0	3691	5527	1	125	AUGUSTUS
8486	3775	13414	1	3606	7127	1	1074	AUGUSTUS
8487	3775	13415	1	8626	14666	1	493	AUGUSTUS
8488	3775	13416	1	14746	17078	1	713	AUGUSTUS
8489	3776	13417	1	2	2331	1	699	AUGUSTUS
8490	3776	13418	0	3112	5217	1	432	AUGUSTUS
8491	3776	13419	1	5336	15598	1	2045	AUGUSTUS
8492	3777	13420	1	2	1368	1	387	AUGUSTUS
8493	3777	13421	0	1971	7397	1	1204	AUGUSTUS
8494	3777	13422	0	7928	13197	1	435	AUGUSTUS
8495	3777	13423	0	13266	14887	1	195	AUGUSTUS
8496	3777	13424	0	15617	19897	1	503	AUGUSTUS
8497	3777	13425	1	20366	22527	1	664	AUGUSTUS
8498	3777	13426	1	22846	28076	1	1118	AUGUSTUS
8499	3778	13427	0	1	2504	1	830	AUGUSTUS
8500	3779	13428	0	1	2197	1	463	AUGUSTUS
8501	3779	13429	0	2388	5747	1	887	AUGUSTUS
8502	3780	13430	1	710	1260	1	163	AUGUSTUS
8503	3780	13431	1	1326	6848	1	1199	AUGUSTUS
8504	3780	13432	1	15386	27798	1	1526	AUGUSTUS
8505	3781	13433	1	1	7952	1	171	AUGUSTUS
8506	3781	13434	0	8433	10197	1	419	AUGUSTUS
8507	3782	13435	1	1	5139	1	731	AUGUSTUS
8508	3783	13436	1	2	1820	1	292	AUGUSTUS
8509	3784	13437	0	2560	8987	1	1103	AUGUSTUS
8510	3784	13438	0	9728	12637	1	442	AUGUSTUS
8511	3784	13439	0	14245	16887	1	302	AUGUSTUS
8512	3785	13440	1	466	1527	1	267	AUGUSTUS
8513	3785	13441	0	2445	3867	1	251	AUGUSTUS
8514	3785	13442	0	4640	5777	1	233	AUGUSTUS
8515	3786	13443	0	150	4597	1	364	AUGUSTUS
8516	3786	13444	0	4647	6267	1	221	AUGUSTUS
8517	3786	13445	1	8886	20810	1	1884	AUGUSTUS
8518	3787	13446	0	1238	6337	1	1386	AUGUSTUS
8519	3787	13447	0	6429	12927	1	573	AUGUSTUS
8520	3788	13448	1	2	1008	1	221	AUGUSTUS
8521	3788	13449	0	1186	4337	1	863	AUGUSTUS
8522	3788	13450	0	5644	7667	1	599	AUGUSTUS
8523	3788	13451	0	7727	12567	1	965	AUGUSTUS
8524	3788	13452	0	12809	15967	1	950	AUGUSTUS
8525	3788	13453	0	17271	23977	1	1806	AUGUSTUS
8526	3790	13454	1	2026	5680	1	356	AUGUSTUS
8527	3791	13455	1	1896	7156	1	997	AUGUSTUS
8528	3791	13456	1	7296	8004	1	125	AUGUSTUS
8529	3791	13457	1	8216	9472	1	305	AUGUSTUS
8530	3792	13458	1	2524	3968	1	264	AUGUSTUS
8531	3792	13459	0	3989	6587	1	300	AUGUSTUS
8532	3792	13460	1	9256	12337	1	480	AUGUSTUS
8533	3793	13461	0	2265	10577	1	1182	AUGUSTUS
8534	3793	13462	1	11156	12838	1	159	AUGUSTUS
8535	3793	13463	0	16260	20297	1	225	AUGUSTUS
8536	3794	13464	0	1	8107	1	1774	AUGUSTUS
8537	3795	13465	0	217	5807	1	685	AUGUSTUS
8538	3796	13466	0	2020	3067	1	149	AUGUSTUS
8539	3796	13467	1	3456	14819	1	1699	AUGUSTUS
8540	3796	13468	0	18835	22257	1	528	AUGUSTUS
8541	3797	13469	0	1	3553	1	927	AUGUSTUS
8542	3798	13470	0	2098	9587	1	1291	AUGUSTUS
8543	3798	13471	0	11651	15217	1	932	AUGUSTUS
8544	3798	13472	0	15313	18257	1	764	AUGUSTUS
8545	3799	13473	1	1692	2634	1	259	AUGUSTUS
8546	3800	13474	1	2	736	1	103	AUGUSTUS
8547	3800	13475	0	3816	4577	1	144	AUGUSTUS
8548	3800	13476	1	5146	6786	1	351	AUGUSTUS
8549	3800	13477	1	11756	12648	1	181	AUGUSTUS
8550	3800	13478	1	13786	19599	1	1680	AUGUSTUS
8551	3801	13479	0	1	3827	1	119	AUGUSTUS
8552	3802	13480	1	759	5132	1	1332	AUGUSTUS
8553	3802	13481	0	5330	6697	1	215	AUGUSTUS
8554	3803	13482	1	386	4469	1	1112	AUGUSTUS
8555	3804	13483	1	286	3965	1	583	AUGUSTUS
8556	3804	13484	1	6856	7643	1	238	AUGUSTUS
8557	3805	13485	0	1448	10307	1	228	AUGUSTUS
8558	3806	13486	1	4116	5759	1	336	AUGUSTUS
8559	3807	13487	0	1	11042	1	2355	AUGUSTUS
8560	3808	13488	1	2	3115	1	943	AUGUSTUS
8561	3808	13489	0	3790	7317	1	128	AUGUSTUS
8562	3808	13490	0	7373	9557	1	173	AUGUSTUS
8563	3808	13491	1	9886	12416	1	208	AUGUSTUS
8564	3809	13492	1	2065	7086	1	792	AUGUSTUS
8565	3809	13493	1	9676	19845	1	373	AUGUSTUS
8566	3812	13494	1	1	6536	1	452	AUGUSTUS
8567	3812	13495	1	6626	10161	1	1090	AUGUSTUS
8568	3812	13496	0	11767	14947	1	869	AUGUSTUS
8569	3812	13497	1	15436	17029	1	269	AUGUSTUS
8570	3813	13498	0	311	5297	1	976	AUGUSTUS
8571	3813	13499	0	9248	13417	1	275	AUGUSTUS
8572	3814	13500	1	1	3099	1	877	AUGUSTUS
8573	3814	13501	0	3970	8667	1	220	AUGUSTUS
8574	3814	13502	1	11136	12656	1	392	AUGUSTUS
8575	3815	13503	0	1	7877	1	1878	AUGUSTUS
8576	3815	13504	0	9277	13167	1	218	AUGUSTUS
8577	3815	13505	1	13776	15353	1	286	AUGUSTUS
8578	3815	13506	1	18856	23409	1	1216	AUGUSTUS
8579	3815	13507	0	25840	29077	1	392	AUGUSTUS
8580	3815	13508	0	31537	32157	1	108	AUGUSTUS
8581	3815	13509	1	32576	34796	1	436	AUGUSTUS
8582	3815	13510	1	34866	37794	1	693	AUGUSTUS
8583	3815	13511	1	37886	47403	1	1971	AUGUSTUS
8584	3816	13512	0	1651	3597	1	297	AUGUSTUS
8585	3816	13513	0	7504	9947	1	545	AUGUSTUS
8586	3817	13514	1	2	3107	1	765	AUGUSTUS
8587	3818	13515	0	1	5567	1	103	AUGUSTUS
8588	3818	13516	0	8824	12077	1	168	AUGUSTUS
8589	3819	13517	1	3216	9948	1	1260	AUGUSTUS
8590	3820	13518	1	2	3436	1	604	AUGUSTUS
8591	3820	13519	0	3987	5257	1	280	AUGUSTUS
8592	3820	13520	0	5335	10007	1	910	AUGUSTUS
8593	3820	13521	1	10946	17764	1	1966	AUGUSTUS
8594	3822	13522	0	1	3367	1	924	AUGUSTUS
8595	3823	13523	1	46	1847	1	542	AUGUSTUS
8596	3824	13524	1	1	4359	1	264	AUGUSTUS
8597	3824	13525	0	5712	8447	1	131	AUGUSTUS
8598	3824	13526	0	10529	18717	1	435	AUGUSTUS
8599	3824	13527	1	19966	25495	1	590	AUGUSTUS
8600	3825	13528	1	616	5827	1	912	AUGUSTUS
8601	3825	13529	1	6766	10203	1	786	AUGUSTUS
8602	3825	13530	0	10756	15157	1	1045	AUGUSTUS
8603	3825	13531	0	18569	20847	1	352	AUGUSTUS
8604	3826	13532	0	1	6937	1	1364	AUGUSTUS
8605	3826	13533	1	7936	10035	1	298	AUGUSTUS
8606	3826	13534	0	17402	18316	1	169	AUGUSTUS
8607	3827	13535	1	4056	5198	1	122	AUGUSTUS
8608	3827	13536	0	6883	8937	1	294	AUGUSTUS
